date,DEI
2022-06-29,3.78479600999607
2022-06-30,5.74631517494273
2022-07-01,3.87954699289697
2022-07-02,4.56210212123031
2022-07-03,4.42123993654517
2022-07-04,9.71208697610048
2022-07-05,5.86210201821352
2022-07-06,4.27616339741559
2022-07-07,8.63000646269422
2022-07-08,11.1014697763507
2022-07-09,4.36272565564167
2022-07-10,8.47999042324368
2022-07-11,3.21589372654851
2022-07-12,4.56182516166416
2022-07-13,6.82704767691185
2022-07-14,10.5247873395898
2022-07-15,6.3628632911888
2022-07-16,10.470869756479
2022-07-17,13.6310987680231
2022-07-18,12.1738306598505
2022-07-19,5.81005641618479
2022-07-20,8.96309168564086
2022-07-21,6.72615088600297
2022-07-22,7.11583845167934
2022-07-23,5.1373055507936
2022-07-24,11.2621067214652
2022-07-25,15.201652755521
2022-07-26,8.85627660358598
2022-07-27,8.1665508980711
2022-07-28,9.60411512838705
2022-07-29,9.51376715967329
2022-07-30,12.385516372977
2022-07-31,13.1111979301427
2022-08-01,12.9390497497671
2022-08-02,11.1425855406361
2022-08-03,9.97589742087883
2022-08-04,5.29593715290319
2022-08-05,5.39580644203854
2022-08-06,7.37704963099053
2022-08-07,5.75137287233884
2022-08-08,6.05682740013063
2022-08-09,8.48736188912394
2022-08-10,5.79331792877974
2022-08-11,3.97291670173933
2022-08-12,2.98825027145614
2022-08-13,7.01568575487158
2022-08-14,1.32888667801827
2022-08-15,-1.63242556387439
2022-08-16,1.60707714065993
2022-08-17,1.58713845504555
2022-08-18,1.94073496882942
2022-08-19,1.18561621384523
2022-08-20,5.91284428259569
2022-08-21,4.72550580949066
2022-08-22,1.79823746013636
2022-08-23,6.77005410402224
2022-08-24,4.33349847227374
2022-08-25,3.94041821884811
2022-08-26,6.35175176519856
2022-08-27,6.27799766941448
2022-08-28,6.96769121722972
2022-08-29,5.51245762059837
2022-08-30,5.59398688833841
2022-08-31,1.28706255167244
2022-09-01,1.11844983229601
2022-09-02,3.41468944895528
2022-09-03,1.80299723706745
2022-09-04,0.854689886563863
2022-09-05,1.35845044383214
2022-09-06,0.792595138795165
2022-09-07,1.88755795626755
2022-09-08,0.698337250541841
2022-09-09,-0.454454179987942
2022-09-10,0.949479795309665
2022-09-11,2.14224572473747
2022-09-12,0.237585706025891
2022-09-13,1.6841457914598
2022-09-14,1.38729333112526
2022-09-15,1.46366380801578
2022-09-16,-1.16845578537865
2022-09-17,0.44148537001496
2022-09-18,3.25016331261189
2022-09-19,3.05361750914757
2022-09-20,4.64532259213365
2022-09-21,1.55717902448242
2022-09-22,1.02993763171343
2022-09-23,1.88839656781921
2022-09-24,0.9071072495569
2022-09-25,-2.00579068579545
2022-09-26,0.155259407453917
2022-09-27,-0.0429961920392754
2022-09-28,-0.657902428122972
2022-09-29,-0.115705169102403
2022-09-30,0.176529540422558
2022-10-01,-1.43393815782089
2022-10-02,0.596079810188302
2022-10-03,3.64905586255615
2022-10-04,2.0174689068199
2022-10-05,0.234514235174461
2022-10-06,1.4068849767577
2022-10-07,2.38229032905015
2022-10-08,2.43082441374856
2022-10-09,2.08609123356038
2022-10-10,4.25331513831085
2022-10-11,0.579107230514606
2022-10-12,1.6307627043542
2022-10-13,-0.675193102662498
2022-10-14,0.471092850051179
2022-10-15,0.94191289279396
2022-10-16,1.14481792637701
2022-10-17,0.184766337388892
2022-10-18,2.35200957029224
2022-10-19,1.97127477143096
2022-10-20,1.85546046375753
2022-10-21,6.6936350401305
2022-10-22,1.22815671644837
2022-10-23,0.205847733237804
2022-10-24,3.46495988646246
2022-10-25,4.15551151897056
2022-10-26,4.30127663285662
2022-10-27,2.76929694601489
2022-10-28,5.72175431808218
2022-10-29,-0.475640964591793
2022-10-30,2.07246546473559
2022-10-31,2.51536292522163
2022-11-01,6.75981831376067
2022-11-02,1.43766829595438
2022-11-03,0.0690463830902792
2022-11-04,4.67680836433125
2022-11-05,0.321744804213807
2022-11-06,-1.04999134838159
2022-11-07,-1.65362731478932
2022-11-08,1.025247843519
2022-11-09,0.861161454866059
2022-11-10,-0.910476804073714
2022-11-11,-1.0642581033739
2022-11-12,-2.85352903570071
2022-11-13,0.241613886095163
2022-11-14,-3.22299087447285
2022-11-15,1.02777583831985
2022-11-16,1.97431578097128
2022-11-17,-1.9924638036189
2022-11-18,1.39736989502824
2022-11-19,-0.405720391883388
2022-11-20,0.0497632623593695
2022-11-21,2.20239038609383
2022-11-22,0.848117554111186
2022-11-23,1.72576773248237
2022-11-24,-4.30593432010257
2022-11-25,-1.26568557445941
2022-11-26,-2.64668676749501
2022-11-27,-1.84327716952895
2022-11-28,-5.68701874493349
2022-11-29,-2.6115994283528
2022-11-30,1.58246330056512
2022-12-01,0.869526453645514
2022-12-02,-3.64961095865311
2022-12-03,-1.54201865216607
2022-12-04,-0.354135826608749
2022-12-05,-1.0069710006348
2022-12-06,-1.85048239120389
2022-12-07,-0.678280389774988
2022-12-08,-1.13424917972891
2022-12-09,-5.27090181091946
2022-12-10,-6.09882497099703
2022-12-11,-0.381012448138966
2022-12-12,1.77530528659576
2022-12-13,-1.40191455190241
2022-12-14,-0.948067177395285
2022-12-15,-2.4649757020776
2022-12-16,-0.619697873320271
2022-12-17,-2.74367027552688
2022-12-18,-2.40106854893724
2022-12-19,-1.79349933008557
2022-12-20,-1.86658120591432
2022-12-21,-1.0919077043368
2022-12-22,0.240340301699274
2022-12-23,-3.98768061269738
2022-12-24,8.32740485321329
2022-12-25,21.5383090353196
2022-12-26,-2.08289369593723
2022-12-27,-1.40007112099296
2022-12-28,0.486405203569507
2022-12-29,2.40907812218299
2022-12-30,-0.866774832356406
2022-12-31,11.3062396413504
2023-01-01,10.8560866531632
2023-01-02,8.20622326598905
2023-01-03,10.5953906013067
2023-01-04,8.20358542901876
2023-01-05,7.52594266482372
2023-01-06,5.60460983132094
2023-01-07,4.88149156338579
2023-01-08,4.07939372274196
2023-01-09,5.0247781934166
2023-01-10,2.83261463033669
2023-01-11,2.03433912896797
2023-01-12,4.78328740895493
2023-01-13,4.50399343270853
2023-01-14,0.0593112291436044
2023-01-15,2.67388476318957
2023-01-16,4.02418425895471
2023-01-17,5.47164000358013
2023-01-18,6.46525980856787
2023-01-19,6.84350659393785
2023-01-20,3.94760892745267
2023-01-21,1.67381619856542
2023-01-22,5.32139042873401
2023-01-23,3.90763281786534
2023-01-24,6.91813113614361
2023-01-25,3.48875640429177
2023-01-26,8.3859829649919
2023-01-27,6.37935629134088
2023-01-28,4.21972162157103
2023-01-29,6.13815043231348
2023-01-30,3.93496894284078
2023-01-31,5.67732984440723
2023-02-01,11.0116628057413
2023-02-02,10.4876745122678
2023-02-03,7.43349017722655
2023-02-04,5.77829289578916
2023-02-05,2.65860973605394
2023-02-06,13.6517674851361
2023-02-07,7.41945853086677
2023-02-08,5.42626719939408
2023-02-09,3.39137440274179
2023-02-10,2.72022614065572
2023-02-11,2.47896836654977
2023-02-12,2.45698752035879
2023-02-13,2.54651777867255
2023-02-14,0.642474376391778
2023-02-15,0.795998249275031
2023-02-16,-0.953494959191235
2023-02-17,-1.53672824510559
2023-02-18,0.42614642575228
2023-02-19,4.17906707490422
2023-02-20,-2.91563367248059
2023-02-21,1.2811115426762
2023-02-22,2.57874990717237
2023-02-23,-1.48966242649188
2023-02-24,2.49291514175267
2023-02-25,3.12241557154259
2023-02-26,-1.27470158434983
2023-02-27,-1.4279430863923
2023-02-28,3.59198246976105
2023-03-01,-4.00237319388466
2023-03-02,6.64237928455676
2023-03-03,5.41853143939076
2023-03-04,3.06293998577301
2023-03-05,2.01087995775119
2023-03-06,0.732328164589688
2023-03-07,2.47640460080687
2023-03-08,3.45924358488644
2023-03-09,2.40369050799451
2023-03-10,1.42055363237106
2023-03-11,2.76162559506393
2023-03-12,4.58927969706133
2023-03-13,0.882857485250415
2023-03-14,2.83564312634654
2023-03-15,1.24237429242359
2023-03-16,1.49983499101148
2023-03-17,3.42336642136342
2023-03-18,2.85276304292757
2023-03-19,3.75843912192438
2023-03-20,3.97629968161455
2023-03-21,3.5174488247169
2023-03-22,0.667763345228785
2023-03-23,2.05357830881899
2023-03-24,1.34885994840643
2023-03-25,-1.35283258251689
2023-03-26,0.333531320801112
2023-03-27,3.36231306845266
2023-03-28,4.45392223158427
2023-03-29,4.62404429768284
2023-03-30,4.16754123898557
2023-03-31,0.930016346287513
2023-04-01,9.05590384986361
2023-04-02,5.39223661453584
2023-04-03,2.45398765429092
2023-04-04,-1.5320410566442
2023-04-05,-1.12130851504256
2023-04-06,-2.50908516352671
2023-04-07,2.98457516499738
2023-04-08,12.1007925046638
2023-04-09,5.68818147992593
2023-04-10,-0.0610928995667865
2023-04-11,-1.3165477221986
2023-04-12,1.27116789271556
2023-04-13,1.80351034144194
2023-04-14,4.54433930808663
2023-04-15,-1.04334975962804
2023-04-16,-4.53068818020159
2023-04-17,-5.8820587389008
2023-04-18,2.23680687266778
2023-04-19,5.26550353791623
2023-04-20,1.07140143948896
2023-04-21,0.335119329312842
2023-04-22,-1.88154869813192
2023-04-23,-3.87040726537464
2023-04-24,-5.58746374554975
2023-04-25,2.11648717038286
2023-04-26,-0.182205366706467
2023-04-27,1.95060633001462
2023-04-28,3.23418030210073
2023-04-29,4.75428055311905
2023-04-30,-1.05543394889753
2023-05-01,-0.367310340685015
2023-05-02,2.02068039762181
2023-05-03,3.64801514014839
2023-05-04,3.12098371872802
2023-05-05,1.8857811457095
2023-05-06,5.44425748719826
2023-05-07,1.18671883989354
2023-05-08,2.35110150531436
2023-05-09,3.51769500855536
2023-05-10,1.4186150314487
2023-05-11,2.22539313083524
2023-05-12,2.2905463720869
2023-05-13,4.12822808099769
2023-05-14,3.47358526342033
2023-05-15,2.22401502672979
2023-05-16,1.23938926730014
2023-05-17,3.81878141938946
2023-05-18,2.44346410119226
2023-05-19,2.1164199046857
2023-05-20,3.11784269809311
2023-05-21,2.84712558174708
2023-05-22,1.16559579444937
2023-05-23,1.69219838559799
2023-05-24,1.68262022896838
2023-05-25,3.14048581342305
2023-05-26,2.18141251274945
2023-05-27,3.0635018449766
2023-05-28,3.04024291931551
2023-05-29,2.07577726831979
2023-05-30,0.692576999921622
2023-05-31,0.793249004816958
2023-06-01,4.18355059025713
2023-06-02,1.54303323821865
2023-06-03,4.78075661675155
2023-06-04,0.687073372075912
2023-06-05,1.35978719495225
2023-06-06,-0.941109093631388
2023-06-07,8.71269385885804
2023-06-08,-8.25190235042085
2023-06-09,-4.40556869239522
2023-06-10,-8.13468954840695
2023-06-11,5.37868008544386
2023-06-12,0.808498009442371
2023-06-13,-2.73658366429531
2023-06-14,-0.752142020756781
2023-06-15,-5.77411848927337
2023-06-16,12.3019835311223
2023-06-17,6.17141497277857
2023-06-18,3.22596657759836
2023-06-19,1.09752468021521
2023-06-20,2.65251949431582
2023-06-21,1.51863124755019
2023-06-22,3.57863627224629
2023-06-23,0.915028214742171
2023-06-24,3.26632749214296
2023-06-25,4.31668847653438
2023-06-26,3.64168589170847
2023-06-27,3.32058755355233
2023-06-28,2.72308852865113
2023-06-29,7.83322845757228
2023-06-30,-0.397787290948993
2023-07-01,3.08646900046302
2023-07-02,3.40813484965782
2023-07-03,5.53860416055709
2023-07-04,5.29411203563977
2023-07-05,2.18943489260269
2023-07-06,2.95606591355234
2023-07-07,0.633256113858842
2023-07-08,-2.3008796511973
2023-07-09,1.98832051008955
2023-07-10,2.43754761192
2023-07-11,-1.84091784028446
2023-07-12,-1.62719370934196
2023-07-13,-1.80291516075295
2023-07-14,-3.48560486296771
2023-07-15,-3.96311093695207
2023-07-16,-2.9400902272321
2023-07-17,0.170728783836186
2023-07-18,-0.0837141506670689
2023-07-19,0.334062339001703
2023-07-20,0.355575614123563
2023-07-21,-1.48374012201568
2023-07-22,-0.955854622854048
2023-07-23,1.40547513902568
2023-07-24,-0.209554694504745
2023-07-25,0.216105996075596
2023-07-26,0.0181420355940303
2023-07-27,2.19967991238585
2023-07-28,-1.13955446947883
2023-07-29,1.25092724480969
2023-07-30,-2.31482073625035
2023-07-31,0.956312443169824
2023-08-01,0.223821337737565
2023-08-02,0.30102737670138
2023-08-03,0.557096623316037
2023-08-04,-0.0594118945706523
2023-08-05,1.22996559329541
2023-08-06,3.32304498192495
2023-08-07,2.80200301175375
2023-08-08,4.59240773623237
2023-08-09,1.93235131702319
2023-08-10,-0.379662447523371
2023-08-11,1.36164472941072
2023-08-12,5.89950128608226
2023-08-13,0.566757987845083
2023-08-14,-3.28242807215057
2023-08-15,0.337906333845128
2023-08-16,-1.41891808380013
2023-08-17,2.42765234911678
2023-08-18,0.119057562372276
2023-08-19,7.81240562408945
2023-08-20,2.24201774080846
2023-08-21,0.165213082321122
2023-08-22,5.17634409997691
2023-08-23,1.95507586210342
2023-08-24,4.28917949049468
2023-08-25,2.0354499027003
2023-08-26,3.07806979466456
2023-08-27,2.01488036512141
2023-08-28,-1.55377122371371
2023-08-29,0.0665857517144652
2023-08-30,0.0037497899738734
2023-08-31,5.44711228060758
2023-09-01,4.42919831415534
2023-09-02,2.60895826762278
2023-09-03,9.71653058608179
2023-09-04,6.52033518922208
2023-09-05,4.94398038206443
2023-09-06,3.22428879003876
2023-09-07,4.19192966008592
2023-09-08,4.80379765595749
2023-09-09,3.61208331960622
2023-09-10,7.72844720268094
2023-09-11,3.38233855761189
2023-09-12,3.62595518944664
2023-09-13,4.36084684616082
2023-09-14,6.26773593699516
2023-09-15,4.8107836245885
2023-09-16,5.19386507228041
2023-09-17,3.5946591944203
2023-09-18,1.88530346850574
2023-09-19,0.0436560964695568
2023-09-20,-0.490578693104808
2023-09-21,3.49459963938879
2023-09-22,2.41453748000423
2023-09-23,1.44955884010328
2023-09-24,2.70372202446207
2023-09-25,5.98881698920016
2023-09-26,6.82422864253265
2023-09-27,4.43186757742497
2023-09-28,5.27975403615567
2023-09-29,4.77003579524718
2023-09-30,5.25583244611928
2023-10-01,8.13773808049585
2023-10-02,4.47838269762174
2023-10-03,7.10882206298888
2023-10-04,11.18630576499
2023-10-05,7.72814549420931
2023-10-06,-0.771935658286886
2023-10-07,1.41094023074223
2023-10-08,5.24423465305529
2023-10-09,4.19216147986834
2023-10-10,4.75030390115022
2023-10-11,7.48453674842705
2023-10-12,5.06017732010624
2023-10-13,4.52051602252158
2023-10-14,2.05113344468917
2023-10-15,2.42807453375321
2023-10-16,1.24840353472084
2023-10-17,2.45396711693036
2023-10-18,1.82691807699782
2023-10-19,1.65282473684524
2023-10-20,2.3775113907207
2023-10-21,-0.71263452379536
2023-10-22,4.74527219135234
2023-10-23,3.3061561998563
2023-10-24,1.99439322276522
2023-10-25,1.80640349576465
2023-10-26,2.44662523877811
2023-10-27,1.08279896263269
2023-10-28,-0.41516004533093
2023-10-29,5.11354420667412
2023-10-30,0.455990479801721
2023-10-31,7.18680795834538
2023-11-01,1.26239721274395
2023-11-02,7.08036928849431
2023-11-03,4.55299923718601
2023-11-04,-1.85027290890761
2023-11-05,4.75481525729584
2023-11-06,1.13448415178038
2023-11-07,2.27803701542785
2023-11-08,5.9614025775817
2023-11-09,5.45890327641146
2023-11-10,5.81145176797867
2023-11-11,7.28482855248933
2023-11-12,10.2114125934556
2023-11-13,4.51753399823743
2023-11-14,7.83593994265988
2023-11-15,3.42630016871749
2023-11-16,1.42611098494345
2023-11-17,4.71759863312619
2023-11-18,2.98312203823696
2023-11-19,5.71625602879198
2023-11-20,5.22456994640022
2023-11-21,2.65493843948392
2023-11-22,3.82691136879534
2023-11-23,4.4318299833333
2023-11-24,10.4642330173997
2023-11-25,7.65548865114606
2023-11-26,7.93425402631772
2023-11-27,4.00838031869826
2023-11-28,5.9781023522085
2023-11-29,2.57143053758113
2023-11-30,1.83466560232068
2023-12-01,1.07528939493869
2023-12-02,3.04376205977213
2023-12-03,7.85003050098124
2023-12-04,6.32642137280041
2023-12-05,6.6961320209484
2023-12-06,10.1589479018325
2023-12-07,6.73825817868274
2023-12-08,5.3705050164718
2023-12-09,9.33555211703319
2023-12-10,16.2004109405322
2023-12-11,7.87391285531591
2023-12-12,2.90669228630516
2023-12-13,5.98563891628916
2023-12-14,6.09852107736803
2023-12-15,6.45092552131665
2023-12-16,6.54485495257706
2023-12-17,12.840968812741
2023-12-18,10.0462862066055
2023-12-19,11.2729184837528
2023-12-20,10.7174901009711
2023-12-21,7.8856795164406
2023-12-22,6.1934906783599
2023-12-23,9.62524477594056
2023-12-24,8.99773706989928
2023-12-25,8.08246163856316
2023-12-26,6.13181786348484
2023-12-27,8.42795326642559
2023-12-28,8.53557236669677
2023-12-29,7.84510477077236
2023-12-30,14.1258264128802
2023-12-31,9.8428456341096
2024-01-01,12.1168804151834
2024-01-02,1.11144059144918
2024-01-03,1.5728835128712
2024-01-04,2.57028887337737
2024-01-05,4.07265408773015
2024-01-06,4.85211015291228
2024-01-07,8.82635740112991
2024-01-08,7.44977022785999
2024-01-09,5.61061214098184
2024-01-10,4.64660390492995
2024-01-11,6.44722205474945
2024-01-12,5.32016304613449
2024-01-13,4.72778540924815
2024-01-14,9.49052230668662
2024-01-15,-0.449414864213705
2024-01-16,2.97153861650758
2024-01-17,0.569815987032235
2024-01-18,-1.08863760810223
2024-01-19,2.33351404775007
2024-01-20,6.64468533501952
2024-01-21,13.9382841307267
2024-01-22,-0.162634769688307
2024-01-23,5.03886798025452
2024-01-24,4.44926518718132
2024-01-25,4.37593525120736
2024-01-26,6.34706573259183
2024-01-27,3.01344538051789
2024-01-28,7.98906682500576
2024-01-29,-0.149340452100216
2024-01-30,5.05157415465217
2024-01-31,1.61950200396702
2024-02-01,1.80428838516864
2024-02-02,-1.19675621642538
2024-02-03,4.62213183048898
2024-02-04,10.4478205302664
2024-02-05,5.38445410616913
2024-02-06,-4.96748572769854
2024-02-07,-1.35213868364615
2024-02-08,-0.154029184610034
2024-02-09,5.07010770183041
2024-02-10,7.16269552808055
2024-02-11,20.7872260220902
2024-02-12,5.20362889962731
2024-02-13,14.3881696024793
2024-02-14,-0.579881799206006
2024-02-15,-0.298811185573771
2024-02-16,4.83881676049683
2024-02-17,10.8189023156339
2024-02-18,4.95640686541001
